Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
EYUBY,ELECTRICITY GNRTNG ADR,Pink Limited,21.398090,,0,ADRs,Thailand,
EYUUF,ELECTRICITY GNRTNG N/VTG,Pink Limited,3.208000,,0,Foreign Ordinary Shares,Thailand,
STGZ,STARGAZE ENTMT GRP INC,Pink Limited,0.018000,,0,Common Stock,USA,Illinois
WHTAF,WASHTEC AG AUGSBURG,Pink Limited,57.300000,,0,Foreign Ordinary Shares,Germany,
AUTLF,AUSTAL LTD,Pink Limited,2.940000,-0.041971,4750,Foreign Ordinary Shares,Australia,Western Australia
GENSF,GENUS PLC ORD,Pink Limited,31.065000,,0,Foreign Ordinary Shares,United Kingdom,
GENSY,GENUS PLC UNSP/ADR,Pink Limited,30.470000,,22,ADRs,United Kingdom,
XPPLF,XP POWER LTD ORD,Pink Limited,27.920000,,0,Foreign Ordinary Shares,Singapore,
RJIFF,ROJANA INDL PK FGN REG SH,Pink Limited,0.180000,,0,Foreign Ordinary Shares,,
RJIUF,ROJANA INDL PK PLC NVDR,Pink Limited,0.200000,,0,Foreign Ordinary Shares,,
SOOBF,SAPPORO HLDGS LTD ORD NEW,Pink Limited,10.660000,,0,Foreign Ordinary Shares,Japan,
VEOEF,VEOLIA ENVIRONNEMENT ORD,Pink Limited,41.180000,,239,Foreign Ordinary Shares,France,
ELLKY,ELLAKTOR SA UNSP/ADR,Pink Limited,1.770000,,0,ADRs,Greece,
VEOEY,VEOLIA ENVIRONNEMENT ADR,Pink Limited,20.510000,-0.018191,182434,ADRs,France,
CFIGF,CHALLENGER LIMITED ORD,Pink Limited,6.870000,,0,Foreign Ordinary Shares,Australia,New South Wales
CFIGY,CHALLENGER LTD UNSP/ADR,Pink Limited,42.803870,,0,ADRs,Australia,New South Wales
HEHSF,HELLENIC EXCH SA REG SHS,Pink Limited,8.670000,,0,Foreign Ordinary Shares,Greece,
INNI,INNOVARO INC,OTCID,0.021800,0.153439,1200,Common Stock,China,
IFRTF,INTL FRONTIER RES CORP,Pink Limited,0.020000,,0,Foreign Ordinary Shares,Canada,Alberta
CVGRF,CITY VIEW GREENN HLDGS,OTCID,0.023300,,0,Foreign Ordinary Shares,Canada,Ontario
AVNI,ARVANA INC,Pink Limited,0.072000,-0.514498,35855,Common Stock,USA,Utah
JECFF,JURA ENERGY CORP ORD,Pink Limited,0.000200,,0,Foreign Ordinary Shares,Canada,Alberta
CNGI,CONCORDIS GROUP INC,Pink Limited,0.120000,,0,Common Stock,USA,Texas
GCCFF,GOLDEN CARIBOO RES LTD,OTCQB,0.064100,,0,Foreign Ordinary Shares,Canada,British Columbia
NNYAF,NANYA TECH CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CYSNF,C-COM SATELLITE SYS INC,OTCQB,0.676500,-0.059241,1000,Foreign Ordinary Shares,Canada,Ontario
STJNY,STELLA JONES INC U/ADR,Pink Limited,0.000000,,0,ADRs,Canada,Quebec
STLJF,STELLA JONES INC,Pink Limited,59.000000,,62,Foreign Ordinary Shares,Canada,Quebec
TAKD,TRANSAKT LTD ORD,Pink Limited,0.002700,,0,Common Stock,China,Hong Kong
THDDY,TV ASAHI HLDGS CORP U/ADR,Pink Limited,20.600000,,0,ADRs,,
TVAHF,TV ASAHI HOLDINGS CORP,Pink Limited,21.500000,,0,Foreign Ordinary Shares,,
FRRFF,4IMPRINT GROUP PLC ORD,Pink Limited,50.460000,,0,Foreign Ordinary Shares,United Kingdom,England
IFCNF,INFICON INC,Pink Limited,196.450000,,0,Foreign Ordinary Shares,Switzerland,
IFHLY,INFICON HOLDING AG U/ADR,Pink Limited,11.970000,,0,ADRs,Switzerland,
LIOEF,LION ENERGY LTD,Pink Limited,0.005000,,0,Foreign Ordinary Shares,Australia,
RKGXF,ROAD INFRASTRUCTURE,Pink Limited,0.076200,,0,Foreign Ordinary Shares,Hong Kong,
RKGXY,ROAD KING INFRS UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Hong Kong,
NPACY,QUADIENT SA UNSP/ADR,Pink Limited,0.950000,,0,ADRs,France,
BRLXF,BORALEX INC A,Pink Limited,27.290000,0.019882,2672,Foreign Ordinary Shares,Canada,Quebec
WLBMF,WALLBRIDGE MINING CO LTD,OTCQB,0.070900,0.012857,1616519,Foreign Ordinary Shares,Canada,Ontario
YTLCF,YTL CORP BHD ORD,Pink Limited,0.523300,,0,Foreign Ordinary Shares,Malaysia,
EGTYF,EGUANA TECHS INC,Pink Limited,0.045500,-0.218884,2590,Foreign Ordinary Shares,Canada,Alberta
MCSHF,METCASH LTD ORD,Pink Limited,1.480000,,0,Foreign Ordinary Shares,Australia,New South Wales
UTGPF,UNITE GROUP PLC,Pink Limited,6.350000,,0,Foreign Ordinary Shares,United Kingdom,
DGNOF,DIAGNOS INC,OTCQB,0.151000,0.096348,96590,Foreign Ordinary Shares,Canada,Quebec
IBGR,NEXUS ENERGY SERVICES INC,OTCID,0.001300,,0,Common Stock,USA,California
TKMAF,TELEKOM AUSTRIA AG,Pink Limited,13.700000,,0,Foreign Ordinary Shares,Austria,
DHLGY,DEUTSCHE POST AG S/ADR,OTCID,29.980000,-0.015435,758626,ADRs,Germany,
DPSTF,DEUTSCHE POST AG,OTCID,60.850000,0.000033,1701,Foreign Ordinary Shares,Germany,
SRCH,SEARCHLIGHT MINERALS CORP,Pink Limited,0.006280,-0.089855,1500,Common Stock,USA,Florida
YAGOY,YAGEO REG S SPNS/GDR,Pink Limited,48.000000,,0,New York Registry Shs,Taiwan,
YAGZZ,YAGEO SPNS/GDR 144A,Pink Limited,0.000000,,0,New York Registry Shs,Taiwan,
BGJTF,BAILLIE GIFFORD JAPAN TR,Pink Limited,9.920000,,0,Foreign Ordinary Shares,United Kingdom,
BRCNF,BURON NUTRASCIENCE CORP,OTCQB,1.572000,-0.014791,2646,Foreign Ordinary Shares,Canada,British Columbia
MTCPY,MTR CORP LTD U/ADR,Pink Limited,12.880000,,0,ADRs,Hong Kong,
MTRJF,MTR CORP LTD,Pink Limited,4.550000,,0,Foreign Ordinary Shares,Hong Kong,
ELLKF,ELLAKTOR SA ORD,Pink Limited,1.850000,,0,Foreign Ordinary Shares,Greece,
TELNF,TELENOR ASA ORD,OTCQX,16.112000,,80,Foreign Ordinary Shares,Norway,
TELNY,TELENOR ASA S/ADR,OTCQX,15.020000,-0.045743,55225,ADRs,Norway,
SHLAF,SCHINDLER HLDG PARTN CTFS,Pink Limited,340.708800,0.004735,14,Foreign Ordinary Shares,Switzerland,
SHLRF,SCHINDLER HLDG AG AKT,Pink Limited,314.504000,,0,Other Security Type,Switzerland,
SHNDY,SCHINDLER HLDG UNSP/ADR,Pink Limited,16.070000,0.001246,11757,ADRs,Switzerland,
HMSNF,HAMMERSON PLC,Pink Limited,4.100000,,0,Foreign Ordinary Shares,United Kingdom,England
ISMAF,INDRA SISTEMAS SA ORD,Pink Limited,63.550000,,0,Foreign Ordinary Shares,Spain,
ISMAY,INDRA SISTEMAS UNSP/ADR,Pink Limited,32.450000,0.000617,4141,ADRs,Spain,
JIAXF,JIANGXI COPPER CO LTD H,Pink Limited,4.090000,,1230,Foreign Ordinary Shares,China,
IBWC,IBW FINANCIAL CORP,Pink Limited,47.500000,,0,Common Stock,USA,Washington DC
PGOL,PATRIOT GOLD CORP,Pink Limited,0.069000,,58,Foreign Ordinary Shares,USA,Nevada
CMHF,COMMUNITY HERITAGE FINCL,OTCID,34.500000,,13,Common Stock,USA,Maryland
OTMCF,ORETERRA METALS CORP,OTCID,0.348800,,1100,Foreign Ordinary Shares,Canada,Ontario
SWDHF,SKYWORTH GROUP LTD,Pink Limited,0.866400,,0,Foreign Ordinary Shares,China,Hong Kong
SWDHY,SKYWORTH GRP LTD UNSP/ADR,Pink Limited,20.870000,,1,ADRs,China,Hong Kong
CDIX,CARDIFF LEXINGTN CORP,OTCQX,1.500000,-0.162011,533,Common Stock,USA,Kentucky
BKPKF,BANK POLSKA KASA SA ORD,Pink Limited,63.960000,,0,Foreign Ordinary Shares,Poland,
BKPOY,BANK PEKAO SA ADR,Pink Limited,0.000000,,0,ADRs,Poland,
RLNIY,RELIANCE INDUS GDR 144A,Pink Limited,0.000000,,0,New York Registry Shs,India,
PSPSF,PSP SWISS PPTY AG,Pink Limited,187.576000,,0,Foreign Ordinary Shares,Switzerland,
PSPSY,PSP SWISS PPTY AG UNS/ADR,Pink Limited,39.400000,,0,ADRs,Switzerland,
PRNAD,ALTERITY THERAPEUTICS NEW,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
BABB,BAB INC,OTCQB,0.898030,0.003385,869,Common Stock,USA,Illinois
IMTL,IMAGE PROTECT INC,OTCID,0.000001,0.000000,214308,Common Stock,USA,Florida
ASKLF,ASKUL CORP TOKYO,Pink Limited,7.400000,,0,Foreign Ordinary Shares,Japan,
NPACF,QUADIENT SA,Pink Limited,14.400000,,0,Foreign Ordinary Shares,France,
SAPIF,SAPUTO INC,Pink Limited,29.120000,-0.017875,38301,Foreign Ordinary Shares,Canada,Quebec
SAPUY,SAPUTO INC U/ADR,Pink Limited,0.000000,,0,ADRs,Canada,Quebec
BORUF,BORUSSIA DORTMUND GMBH&CO,Pink Limited,3.500000,,5,Foreign Ordinary Shares,Germany,
KIERF,KIER GROUP PLC,Pink Limited,2.750000,,0,Foreign Ordinary Shares,United Kingdom,England
TGRNF,TONG REN TANG TECHS,Pink Limited,0.494900,,0,Foreign Ordinary Shares,,
GEOHF,GEO HLDGS CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ELMA,ELMER BANCORP INC,OTCID,24.850000,,58,Common Stock,USA,New Jersey
SKUFF,SVENSKA KULLAGERFBRKN B,Pink Limited,23.950000,,0,Foreign Ordinary Shares,Sweden,
JBFCF,JOLLIBEE FOODS CORP,Pink Limited,2.320000,-0.002580,1057,Foreign Ordinary Shares,Philippines,
JBFCY,JOLLIBEE FOODS UNSP/ADR,Pink Limited,9.250000,-0.026316,3738,ADRs,Philippines,
EJTTF,EASYJET PLC ORD,Pink Limited,6.582800,,0,Foreign Ordinary Shares,United Kingdom,
ESYJY,EASYJET PLC S/ADR,Pink Limited,6.760000,-0.012504,12219,ADRs,United Kingdom,
NVZMF,NOVONESIS A S,Pink Limited,58.730000,0.025672,46123,Foreign Ordinary Shares,Denmark,
NVZMY,NOVONESIS B UNSP/ADR,Pink Limited,58.430000,-0.005954,43070,ADRs,Denmark,
THOOF,TOHO CO LTD OSAKA,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
TKCOF,TOHO CO LTD TOKYO,Pink Limited,7.712000,,0,Foreign Ordinary Shares,Japan,
GNMSF,GENMAB A/S DKK,Pink Limited,249.281200,0.001129,1,Foreign Ordinary Shares,USA,New York
IFMNF,DENTSU SOKEN INC,Pink Limited,13.110000,,0,Foreign Ordinary Shares,Japan,
PIHG,PLURAL INDUSTRY HLDG GRP,OTCID,1.050000,,0,Common Stock,USA,Nevada
GPMTF,GPM METALS INC,Pink Limited,0.062000,,0,Foreign Ordinary Shares,USA,Arizona
VCHYF,V TECH CO LTD,Pink Limited,37.410000,,0,Common Stock,Japan,
TOEAF,TOEI ANIMATION CO LTD,Pink Limited,14.275000,,0,Foreign Ordinary Shares,Japan,
SPXCF,SINGAPORE EXCHANGE LTD,OTCQX,18.500000,0.000000,122,Foreign Ordinary Shares,Singapore,
SPXCY,SINGAPORE EXCH UNSP/ADR,OTCQX,37.300000,-0.001873,12791,ADRs,Singapore,
MTSFF,MITSUI FUDOSAN CO LTD,Pink Limited,9.400000,,80,Foreign Ordinary Shares,Japan,
MTSFY,MITSUI FUDOSAN UNSP/ADR,Pink Limited,28.290000,-0.012221,88530,ADRs,Japan,
OBYCF,OBAYASHI CORP,Pink Limited,20.000000,,93,Foreign Ordinary Shares,Japan,
OBYSY,OBAYASHI CORP U/ADR,Pink Limited,0.000000,,0,ADRs,Japan,
HXGBF,HEXAGON AB B SHS NEW,Pink Limited,8.840000,0.044423,6929,Foreign Ordinary Shares,Sweden,
HXGBY,HEXAGON AB UNSP/ADR,Pink Limited,8.620000,0.010551,6495963,ADRs,Sweden,
PBSFF,PROSIEBEN SAT 1 MEDIA,Pink Limited,5.550000,,0,Foreign Ordinary Shares,Germany,
TUFUF,THAI UNION GROUP PLC LTD,Pink Limited,0.282610,,0,New York Registry Shs,Thailand,
TPTJF,TOPPS TILES PLC ORD,Pink Limited,0.508300,,0,Foreign Ordinary Shares,United Kingdom,
CLPBF,COLOPLAST B ORD,Pink Limited,56.810000,,0,Foreign Ordinary Shares,Denmark,
CLPBY,COLOPLAST AS SP/ADR,Pink Limited,5.770000,-0.025338,929885,ADRs,Denmark,
DNPUF,DAI NIPPON PHARM ORD,Pink Limited,9.410000,0.060401,800,Foreign Ordinary Shares,,
ERVFF,BORON ONE HOLDINGS INC,Pink Limited,0.033850,,0,Foreign Ordinary Shares,Canada,British Columbia
CMLMF,CML MICROSYSTEMS PLC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
SMPHY,SM PRIME HLDGS INC ADS,Pink Limited,0.000000,,0,ADRs,Philippines,
SPHXF,SM PRIME HOLDING INTL SHS,Pink Limited,0.280140,,0,Foreign Ordinary Shares,Philippines,
ITCTY,ITC LTD ADR 144A,Pink Limited,3.810000,,0,ADRs,,
VCISF,VINCI SA ACT,Pink Limited,148.710000,,47,Foreign Ordinary Shares,France,
VCISY,VINCI SA UNSP/ADR,Pink Limited,37.220000,-0.003481,544958,ADRs,France,
SICUF,SIAM CITY CEMENT CO LTD,Pink Limited,4.550000,,0,Foreign Ordinary Shares,Thailand,
SMIZF,MELIA HOTELS INTL ORD,Pink Limited,13.250000,,0,Foreign Ordinary Shares,Spain,
MKOEF,MEIKO ELECTRONICS CO LTD,Pink Limited,26.050000,,0,Foreign Ordinary Shares,,
ABDBY,ALM BRAND AS ADR,Pink Limited,5.000000,,0,ADRs,Denmark,
UZAPF,FLUGHAFEN ZUERICH KLT ORD,Pink Limited,318.270000,,0,Foreign Ordinary Shares,Switzerland,
SPHRF,STARPHARMA HOLDINGS LTD,OTCQX,0.488300,,0,Foreign Ordinary Shares,Australia,Victoria
SPHRY,STARPHARMA HLDGS S/ADR,OTCQX,4.600000,,0,ADRs,Australia,Victoria
WWUEY,WUSTENROT&WURTTEMB ADR,Pink Limited,9.010000,,0,ADRs,Germany,
KSVRF,KSB SE & CO KGAA PREF RTS,Pink Limited,1348.470000,,0,Rights,Germany,
BWTL,BOWLIN TRAVEL CENTERS INC,OTCID,3.390000,,0,Common Stock,USA,New Mexico
EBKDY,ERSTE GROUP BANK AG S/ADR,Pink Limited,65.780000,0.005964,36629,ADRs,Austria,
EBKOF,ERSTE GROUP BK AG ORD,Pink Limited,131.012000,,222,Foreign Ordinary Shares,Austria,
CFLSF,CASH FINCL SVCS GROUP NEW,Pink Limited,0.005000,,0,Foreign Ordinary Shares,Hong Kong,
WNWSF,WEATHERNEWS INC TOKYO,Pink Limited,30.170000,,0,Foreign Ordinary Shares,,
MWCAF,MATACHEWAN CONSOL MINES A,Pink Limited,0.271600,,0,Foreign Ordinary Shares,Canada,Ontario
ABNAF,ABEN GOLD CORP,OTCID,0.127200,,0,Foreign Ordinary Shares,Canada,British Columbia
SBHMY,SINO BIOPHARM UNSP/ADR,Pink Limited,11.270000,,0,ADRs,Hong Kong,
SBMFF,SINO BIOPHARM ORD,Pink Limited,0.633100,,0,Foreign Ordinary Shares,Hong Kong,
NWVCF,ENWAVE CORP CANADA,Pink Limited,0.171100,0.024551,42865,Foreign Ordinary Shares,Canada,British Columbia
GRAPF,FIRST CANADIAN GRAPHITE,OTCQB,0.215000,0.059322,106200,Foreign Ordinary Shares,Canada,British Columbia
DLGEF,DIGITAL GARAGE INC,Pink Limited,17.540000,,0,Foreign Ordinary Shares,,
SBHGF,SBI HOLDINGS INC ORD,Pink Limited,18.664000,0.011599,1931,Foreign Ordinary Shares,Japan,
AMKAF,A.P MOELLER-MAERSK A/S A,Pink Limited,2513.960000,-0.085833,1,Foreign Ordinary Shares,Denmark,
AMKBF,A.P MOELLER-MAERSK A/S B,Pink Limited,2676.049900,,0,Foreign Ordinary Shares,Denmark,
AMKBY,A.P MOLLER-MRS UNS/ADR,Pink Limited,12.070000,-0.025040,97094,ADRs,Denmark,
CVRAF,CONVENIENCE RETAIL ASIA,Pink Limited,0.660000,,0,Foreign Ordinary Shares,,
IRLCF,ISRAEL CORP ORD,Pink Limited,238.000000,,0,Foreign Ordinary Shares,Israel,
AMXOF,AMERICA MOVIL SAB DE CV,Pink Limited,1.410000,,0,Foreign Ordinary Shares,Mexico,
SMGKF,SMITHS GROUP PLC,OTCID,34.150000,,0,Foreign Ordinary Shares,United Kingdom,England
SMGZY,SMITHS GROUP PLC S/ADR,OTCID,34.345000,-0.011797,20508,ADRs,United Kingdom,England
SKCBY,SHINKIN CNTRL BK UNSP/ADR,Pink Limited,7.060000,,0,ADRs,Japan,
CGDCF,CARLIN GOLD CORP NEW,OTCQB,0.550000,,0,Foreign Ordinary Shares,Canada,British Columbia
GFKRF,OPUS ONE GOLD CORP,Pink Limited,0.040000,,0,Foreign Ordinary Shares,Canada,Nova Scotia
PITPF,PT INDOCMNT TUNGL PRAKSA,Pink Limited,0.423000,,0,Foreign Ordinary Shares,Indonesia,
PITPY,PT INDOCEMENT TN UNSP/ADR,Pink Limited,2.630000,,0,ADRs,Indonesia,
PIFMF,PT INDOFOOD SUKSES MAKMUR,Pink Limited,0.415800,,0,Foreign Ordinary Shares,Indonesia,
PIFMY,PT INDOFOOD SUKS UNSP/ADR,Pink Limited,18.369500,-0.008126,16796,ADRs,Indonesia,
DRHNF,HOENLE AG,Pink Limited,51.600000,,0,Foreign Ordinary Shares,,
DBOEF,DEUTSCHE BOERSE AG NAMEN,Pink Limited,278.599900,-0.004645,760,Foreign Ordinary Shares,Germany,
DBOEY,DEUTSCHE BOERSE UNSP/ADR,Pink Limited,28.340000,-0.015972,244473,ADRs,Germany,
MORIF,MORITO CO LTD ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
YRLLF,GLOBAL UAV TECHN LTD,Pink Limited,0.021000,,0,Foreign Ordinary Shares,Canada,British Columbia
CALEF,CALEDONIA INVST PLC,Pink Limited,4.860000,,0,Foreign Ordinary Shares,United Kingdom,
KGDEF,KINGDEE INTL SOFTWARE GRP,Pink Limited,1.060000,,0,Foreign Ordinary Shares,China,
KGDEY,KINGDEE INTL SFTW UNS/ADR,Pink Limited,84.000000,-0.054088,7,ADRs,China,
IREHF,INTEGRATED RESEARCH LTD,Pink Limited,0.250000,,0,Foreign Ordinary Shares,,
LDNXF,LONDON STOCK EXCH PLC,OTCQX,118.500000,-0.024691,334,Foreign Ordinary Shares,United Kingdom,
LSEGY,LONDON STOCK EXCHG S/ADR,OTCQX,29.700000,-0.029412,1524092,ADRs,United Kingdom,
CMGHF,CHAODA MDRN AGRCLTRE HLDG,Pink Limited,0.035550,,0,Foreign Ordinary Shares,China,Hong Kong
SEGSF,SIA ENGINEERNG CO LTD,Pink Limited,2.550000,,0,Foreign Ordinary Shares,Singapore,
SEGSY,SIA ENGINEERNG UNSP/ADR,Pink Limited,24.240000,,0,ADRs,Singapore,
AGCCF,GENSOURCE POTASH CORP ORD,Pink Limited,0.125000,,5,Foreign Ordinary Shares,Canada,Saskatchewan
AOMSF,AUTOMATED SYS HLDGS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,China,
GHST,GHST WORLD INC,OTCID,0.036000,,0,Common Stock,USA,Florida
MRVCF,METROVACESA SA METRO,Pink Limited,10.500000,,0,Foreign Ordinary Shares,Spain,
CBAUF,CMNWLTH BK AUSTRALIA,Pink Limited,124.080000,,7966,Foreign Ordinary Shares,Australia,New South Wales
CMWAY,CMNWLTH BK AUSTRLA S/ADR,Pink Limited,114.130000,-0.005663,56047,ADRs,Australia,New South Wales
PNENY,PETRON CORP UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Philippines,
PEXXF,PT TEMPO SCAN PACIFIC,Pink Limited,0.090000,,0,Foreign Ordinary Shares,Indonesia,
SGGKF,SINGAPORE TECH ENG LTD,Pink Limited,8.710000,,0,Foreign Ordinary Shares,Singapore,
SGGKY,SINGAPORE TEC EN UNSP/ADR,Pink Limited,88.320000,0.113324,3273,ADRs,Singapore,
BOUYF,BOUYGUES,Pink Limited,59.342000,,0,Foreign Ordinary Shares,France,
BOUYY,BOUYGUES SA UNSP/ADR,Pink Limited,11.505000,-0.016246,65184,ADRs,France,
CTVIF,CHINA TRAVEL INTL INVS,Pink Limited,0.113340,,0,Foreign Ordinary Shares,China,Hong Kong
AHWSF,ATHENS WTR&SWGE PUB EYDAP,Pink Limited,8.503000,,0,Foreign Ordinary Shares,Greece,
CCHBF,COCA COLA HBC LTD ORD,Pink Limited,62.750000,,0,Foreign Ordinary Shares,Greece,
BTDPF,BARRATT REDROW PLC,Pink Limited,3.500000,,0,Foreign Ordinary Shares,United Kingdom,England
BTDPY,BARRATT REDROW PLC U/ADR,Pink Limited,6.820000,0.006939,875750,ADRs,United Kingdom,England
GBLBF,GROUPE BRUXLS LAMBERT ORD,Pink Limited,90.640000,,0,Foreign Ordinary Shares,Belgium,
GBLBY,GROUPE BRUXLS LM UNSP/ADR,Pink Limited,10.280000,0.122271,655,ADRs,Belgium,
ASASF,ASIA STANDARD INTL GP ORD,Pink Limited,0.028900,,0,Foreign Ordinary Shares,China,
BGOUF,BANG & OULFSEN B ORD,Pink Limited,1.390000,,0,Foreign Ordinary Shares,Denmark,
KPTCY,KANSAI PAINT CO UNSP/ADR,Pink Limited,8.020000,,0,ADRs,Japan,
KSANF,KANSAI PAINT,Pink Limited,17.500000,,0,Foreign Ordinary Shares,Japan,
SPKTF,SPECTRA PRODS INC,Pink Limited,0.130000,,0,Foreign Ordinary Shares,Canada,Ontario
TMHTY,TSIM SHA PPTYS UNSP/ADR,Pink Limited,0.000000,,0,ADRs,Hong Kong,
PHPRF,PRIMARY HEALTH PROPERTIES,Pink Limited,1.310000,,0,Foreign Ordinary Shares,United Kingdom,
SHNWF,SCHRODERS PLC,Pink Limited,7.300000,,0,Foreign Ordinary Shares,United Kingdom,
CYSM,COMMUTY BANCORP SAN MAR,OTCQX,19.700000,-0.002532,200,Common Stock,USA,California
BTQNF,BQE WATER INC,Pink Limited,48.090000,,0,Foreign Ordinary Shares,Canada,British Columbia
AHKSF,ASAHI KAISEI CORP,Pink Limited,11.300300,,0,Foreign Ordinary Shares,Japan,
AHKSY,ASAHI KAISEI CRP UNSP/ADR,Pink Limited,22.120000,0.004998,98458,ADRs,Japan,
IACYF,INTER ACTION CP YOKOHAMA,Pink Limited,10.710000,,0,Foreign Ordinary Shares,Japan,
CCETF,CAL-COMP ELECS NVDR SHS,Pink Limited,0.000000,,0,Other Security Type,Thailand,
MTBMF,TALONX RESOURCES LIMITED,Pink Limited,0.001200,,0,Foreign Ordinary Shares,Australia,Western Australia
ILPMF,PERM TSB GRP HLDG PLC NEW,Pink Limited,3.320000,,0,Foreign Ordinary Shares,Ireland,
ILPMY,PERMANENT TSB GP HL S/ADR,Pink Limited,3.210000,,36,ADRs,Ireland,
DPAT,DENTAL PATIENT CARE AMER,OTCID,0.046500,,0,Common Stock,USA,Utah
HOSXF,HACI OMER SABNCI HLDG GDR,Pink Limited,0.270522,,0,New York Registry Shs,Turkey,
HOSZY,HACI OMER SABANCI HLDGS,Pink Limited,0.000000,,0,ADRs,Turkey,
YKCLY,YAMATO KOGYO CO LTD U/ADR,Pink Limited,17.300000,,0,ADRs,Japan,
YMTKF,YAMATO KOGYO CO LTD,Pink Limited,50.410000,,0,Foreign Ordinary Shares,Japan,
EENEF,RS GROUP PLC,Pink Limited,8.200000,,0,Foreign Ordinary Shares,United Kingdom,
RSGPY,RS GROUP PLC U/ADR,Pink Limited,0.000000,,0,ADRs,United Kingdom,
CCAJ,COASTAL CAPITAL ACQSTN CP,Pink Limited,0.001400,,0,Common Stock,USA,Florida
HNTIF,HUNTING GROUP PLC ORD,Pink Limited,6.472000,,0,Foreign Ordinary Shares,United Kingdom,
HNTIY,HUNTING GROUP UNSP/ADR,Pink Limited,6.950000,0.064514,1828,ADRs,United Kingdom,
MRPLY,MR PRICE GRP LTD S/ADR,Pink Limited,9.805000,,32,ADRs,South Africa,
MRPZF,MR PRICE GROUP LTD NEW,Pink Limited,11.100000,,0,Foreign Ordinary Shares,South Africa,
TGNOF,TRIGANO SA (FRANCE),Pink Limited,196.600000,,0,Foreign Ordinary Shares,France,
TKGSF,TOKYO GAS CO LTD NEW,Pink Limited,39.850000,,298,Foreign Ordinary Shares,Japan,
TKGSY,TOKYO GAS CO LTD UNSP/ADR,Pink Limited,19.370000,0.076111,8814,ADRs,Japan,
IBADF,INABA DENKISANGYO CO LTD,Pink Limited,17.810000,,0,Foreign Ordinary Shares,Japan,
GASNF,NATURGY ENERGY GROUP S A,Pink Limited,33.667500,,0,Foreign Ordinary Shares,Spain,
GASNY,NATURGY ENERGY GRP U/ADR,Pink Limited,6.600000,-0.007519,80910,ADRs,Spain,
HRUFF,H&R RE INVST UNIT,Pink Limited,7.750000,-0.023929,59711,Units,Canada,Ontario
OCLDF,ORICA LIMITED,Pink Limited,13.800000,,0,Foreign Ordinary Shares,Australia,
OCLDY,ORICA LTD UNSP/ADR,Pink Limited,16.510000,,15,ADRs,Australia,
OLCLF,ORIENTAL LAND CO LTD,Pink Limited,15.650000,,14500,Foreign Ordinary Shares,Japan,
OLCLY,ORIENTAL LAND CO LTD ADR,Pink Limited,14.180000,-0.003514,31297,ADRs,Japan,
POTMF,PORTMEIRION GROUP PLC,Pink Limited,1.900000,,0,Foreign Ordinary Shares,,
COENF,CONTACT ENERGY LTD,Pink Limited,5.640000,,0,Foreign Ordinary Shares,New Zealand,
CNINF,CHINA INTL MARINE CONTR H,Pink Limited,0.790000,,0,Foreign Ordinary Shares,China,
FRCEF,FLETCHER CHALLENGE BLDG,Pink Limited,1.630000,,0,Foreign Ordinary Shares,New Zealand,
HOCPF,HOYA CORP,Pink Limited,169.510000,,1086,Foreign Ordinary Shares,Japan,
HOCPY,HOYA CORP S/ADR,Pink Limited,171.420000,0.017329,27539,ADRs,Japan,
OJIPF,OJI PAPER CO LTD,Pink Limited,5.800000,,0,Foreign Ordinary Shares,Japan,
OJIPY,OJI HOLDINGS CORP ADR,Pink Limited,55.390000,,0,ADRs,Japan,
PPCLY,PPC LIMITED SPON/ADR,Pink Limited,0.817400,,0,ADRs,South Africa,
PPCMF,PPC LTD,Pink Limited,0.445000,,0,Foreign Ordinary Shares,South Africa,
SUNTF,SUNCORP TECHS LTD NEW,Pink Limited,0.013000,,0,Foreign Ordinary Shares,China,
AUOTY,AUO CORP S/ADR NEW,Pink Limited,8.186000,0.115259,31704,ADRs,Taiwan,
RUBNF,ARBORGEN HLDGS LTD,Pink Limited,0.040000,,0,Foreign Ordinary Shares,New Zealand,
WTBCF,WHITBREAD PLC,Pink Limited,31.090000,,0,Foreign Ordinary Shares,United Kingdom,
WTBDY,WHITBREAD PLC SPNS/ADR,Pink Limited,7.860000,-0.017500,8670,ADRs,United Kingdom,
NYWKF,NTG CLARITY NTWRK INC,Pink Limited,0.540000,,0,Foreign Ordinary Shares,Canada,Ontario
SFDMF,SHANGHAI FUDAN MICROELEC,Pink Limited,3.880000,,0,Foreign Ordinary Shares,China,
SFDMY,SHANGHAI FUDAN MICREL ADR,Pink Limited,124.000000,,0,ADRs,China,
CHUOF,CHUO WAREHOUSE CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
